"","MM104_2_S18_L004_R1_001","MM109_S20_L005_R1_001","MM154_S20_L006_R1_001","MM116_S7_L003_R1_001","MM134_S15_L006_R1_001","MM141_S12_L004_R1_001"
"C5orf51",2.59084876200775,150.342204237929,343.908735674905,88.8958444480477,448.595068942956,643.120996804602
"C5orf52",0,0,0,0,0,0
"C5orf56",51.816975240155,171.259380479728,545.69615046247,173.676140542019,601.07090584792,297.240796842463
"C5orf58",0,0,0,0,0,0
"C5orf60",0,0,0,0,0,0
"C5orf63",28.4993363820852,15.6878821813491,137.977842144269,73.2567607025578,122.259588737821,0
"C5orf64",0,1.30732351511243,2.07173937153557,0,12.5513646232744,0
"C5orf64-AS1",0,0,0,0,0,0
"C5orf66",0,7.19027933311834,9.94434898337075,10.7004257205983,107.848762688877,0
"C5orf66-AS1",0,0,0,0,0,0
"C5orf66-AS2",0,0,0,0,7.43784570268114,0
"C5orf67",0,2.61464703022485,0.414347874307115,0,0,0
"C6",0,0,0,0,0,0
"C6orf10",0,0,0.414347874307115,0,0,0
"C6orf106",145.087530672434,852.374931853302,730.080954529136,297.965700835123,759.125127029894,156.726965607844
"C6orf118",0,0,0,0,0,0
"C6orf120",38.8627314301162,156.878821813491,246.122637338426,253.517778611099,169.675855092413,10.8087562488168
"C6orf132",41.453580192124,0.653661757556213,0.414347874307115,0,0,140.513831234619
"C6orf136",668.438980597999,69.2881463009586,79.9691397412731,121.820231280658,95.2973980656021,1021.42746551319
"C6orf141",0,0,0,0,0,0
"C6orf15",0,0,0,0,0,0
"C6orf163",0,13.0732351511243,56.3513109057676,22.2239611120119,26.032459959384,0
"C6orf201",0,0,0.414347874307115,0,0,0
"C6orf203",0,24.1854850295799,60.4947896488387,9.05420637896782,58.1081695521964,0
"C6orf222",0,0,0,0,0,0
"C6orf223",0,1.96098527266864,0,0,0,0
"C6orf226",0,26.1464703022485,31.0760905730336,39.5092641991323,17.2000181874501,0
"C6orf229",0,0,0.414347874307115,0,0,0
"C6orf47",2.59084876200775,142.498263147254,166.153497597153,153.921508442453,131.556895866173,5.40437812440842
"C6orf47-AS1",0,0,0.828695748614229,0,0.929730712835142,0
"C6orf48",139.905833148418,194.791203751752,558.126586691683,287.265275114524,1314.17436259247,1437.56458109264
"C6orf52",0,0,0,4.11554835407628,1.85946142567028,0
"C6orf58",0,0,0.414347874307115,0,0,0
"C6orf62",1196.97212804758,1202.73763390343,676.215730869211,730.921387683948,1157.04987212333,540.437812440842
"C6orf89",1080.38393375723,768.706226886107,730.080954529136,615.686033769812,684.281804646665,432.350249952673
"C6orf99",0,11.1122498784556,2.07173937153557,33.7474965034255,3.254057494923,5.40437812440842
"C7",0,1.30732351511243,2.48608724584269,0,2.78919213850543,0
"C7orf25",0,1.30732351511243,7.04391386322095,0,6.97298034626357,0
"C7orf26",468.943625923402,187.600924418633,132.591319778277,380.276667916648,204.540756823731,718.782290546319
"C7orf31",0,52.9466023620533,110.63088244,125.112669963919,128.767703727667,729.591046795136
"C7orf33",0,0,0,0,0,0
"C7orf34",0,0,0,0,0,0
"C7orf43",170.996018292511,149.034880722817,146.679147504719,344.882952071592,178.973162220765,351.284578086547
"C7orf49",41.453580192124,233.357247447568,171.954367837453,415.670383761704,191.524526844039,145.918209359027
"C7orf50",209.858749722628,251.006114901586,188.11393493543,426.370809482303,231.50294749595,0
"C7orf55-LUC7L2",0,0,0,0,0,0
"C7orf57",0,0,0,0,0,0
"C7orf61",0,0,0.414347874307115,0,0,0
"C7orf65",0,0,0,0,0,0
"C7orf66",0,0,0,0,0,0
"C7orf69",0,1.30732351511243,0,12.3466450622288,0.929730712835142,0
"C7orf71",0,0,0,18.1084127579356,0,0
"C7orf72",0,0,0,0,0,0
"C7orf73",303.129305154907,121.581086905456,88.6704451017225,55.9714576154374,97.1568594912724,0
"C7orf77",0,0,0,0,1.39459606925271,0
"C8A",0,0,0,0,0,0
"C8B",0,0,0.828695748614229,0,0.464865356417571,0
"C8G",0,0.653661757556213,7.04391386322095,0,1.39459606925271,0
"C8orf17",0,0,0,0,0,0
"C8orf22",0,0.653661757556213,0,0,0,0
"C8orf31",0,8.49760284823077,8.70130536044941,0,0,0
"C8orf33",170.996018292511,127.464042723462,89.0847929760296,100.419379839461,154.800163687051,70.2569156173094
"C8orf34",0,0,0,0,0,0
"C8orf34-AS1",0,0,0,0,0,0
"C8orf37",0,4.57563230289349,4.55782661737826,0,5.57838427701085,0
"C8orf37-AS1",0,0,0,0,0,0
"C8orf4",0,0,0,0,0,0
"C8orf44",0,9.15126460578698,21.1317415896628,0,21.3838063952083,0
"C8orf44-SGK3",0,0,0.414347874307115,0,0.464865356417571,0
"C8orf46",0,9.15126460578698,21.54608946397,16.4621934163051,9.29730712835142,0
"C8orf48",0,0,1.24304362292134,0,2.78919213850543,0
"C8orf49",0,0,0,0,0,0
"C8orf58",0,24.1854850295799,15.7452192236704,0,13.016229979692,0
"C8orf59",0,71.9027933311834,364.211781515954,120.174011939027,382.584188331661,0
"C8orf59P1",0,0,0,0,0,0
"C8orf59P2",0,0,0,0,0,0
"C8orf74",0,0,0,0,0.464865356417571,0
"C8orf76",0,11.1122498784556,15.3308713493632,5.76176769570679,17.6648835438677,0
"C8orf82",0,77.7857491491894,50.9647885397751,216.477843424412,62.7568231163721,0
"C8orf86",0,0,0.414347874307115,0,0,0
"C8orf87",0,0,0,0,0,0
"C8orf88",0,10.4585881208994,20.7173937153557,3.29243868326102,6.508114989846,686.356021799869
"C8orf89",0,0,0,0,0,0
"C9",0,0,0,0,9.29730712835142,0
"C9orf106",0,1.96098527266864,0.828695748614229,0,0,0
"C9orf116",0,13.0732351511243,38.9487001848688,0,3.71892285134057,0
"C9orf129",0,0,0,0,0,0
"C9orf131",0,0,0.414347874307115,0.823109670815256,0.464865356417571,0
"C9orf135",0,0,0,0,0,0
"C9orf135-AS1",0,0,0,0,0,0
"C9orf139",0,9.15126460578698,1.24304362292134,11.5235353914136,0.464865356417571,0
"C9orf147",0,1.30732351511243,2.07173937153557,0,0.464865356417571,0
"C9orf152",0,0,0,0,0.464865356417571,0
"C9orf153",18.1359413340542,0.653661757556213,1.65739149722846,0,5.11351892059328,0
"C9orf16",51.816975240155,308.528349566533,394.87352421468,581.115427595571,328.194941630805,75.6612937417178
"C9orf163",0,3.92197054533728,2.48608724584269,0,1.85946142567028,0
"C9orf170",0,0,0,0,0,0
"C9orf172",0,104.585881208994,152.480017745018,232.116927169902,45.0919395725044,0
"C9orf24",0,1.30732351511243,15.7452192236704,9.05420637896782,5.11351892059328,0
"C9orf3",2.59084876200775,127.464042723462,169.053932717303,217.300953095228,204.540756823731,167.535721856661
"C9orf40",0,22.2244997569112,29.8330469501123,63.3794446527747,26.9621906722191,0
"C9orf41-AS1",0,0,1.24304362292134,0,0,0
"C9orf43",15.5450925720465,7.84394109067456,14.0878277264419,13.9928644038594,9.29730712835142,0
"C9orf47",0,11.7659116360118,0,0,1.39459606925271,0
"C9orf50",0,0,0,0,0,0
"C9orf57",0,0,0,0,0,0
"C9orf62",0,0,0,0,0,0
"C9orf64",2.59084876200775,43.7953377562663,64.6382683919099,79.8416380690799,26.032459959384,0
"C9orf66",0,10.4585881208994,2.48608724584269,8.23109670815256,12.5513646232744,0
"C9orf72",0,76.4784256340769,154.966104990861,103.711818522722,277.059752424872,0
"C9orf78",398.990709349193,315.064967142095,293.772642883744,289.73460412697,328.194941630805,853.89174365653
"C9orf84",0,2.61464703022485,21.9604373382771,11.5235353914136,1.39459606925271,0
"C9orf85",0,19.6098527266864,80.7978354898874,37.0399351866865,43.6973435032517,140.513831234619
"C9orf92",0,0,0,0,0,0
"CA1",1590.78113987276,1103.38104675489,52.2078321626964,28.808838478534,9.29730712835142,5.40437812440842
"CA10",0,0,0,0,0,0
"CA11",56.9986727641705,13.0732351511243,24.8608724584269,14.8159740746746,29.7513828107246,0
"CA12",0,1.30732351511243,0,0,0,0
"CA13",0,9.15126460578698,39.777395933483,75.7260897150036,74.3784570268114,0
"CA14",0,0,0,0,0,0
"CA15P1",0,9.15126460578698,12.4304362292134,9.87731604978308,19.0594796131204,0
"CA15P2",0,0,0,0,0,0
"CA2",1344.65050748202,327.484540535663,21.54608946397,26.3395094660882,8.36757641551628,0
"CA3",0,17.6488674540178,3.72913086876403,0,12.5513646232744,0
"CA3-AS1",0,0,1.65739149722846,0,0.464865356417571,0
"CA4",0,35.9513966655917,1.24304362292134,0,0,286.432040593646
"CA5A",0,0.653661757556213,0.828695748614229,0,1.39459606925271,0
"CA5AP1",0,0,0,0,0,0
"CA5B",0,34.6440731504793,31.4904384473407,22.2239611120119,49.7405931366801,616.09910618256
"CA5BP1",0,49.024631816716,22.7891330868913,18.1084127579356,33.4703056620651,0
"CA6",0,0,0,0,0,0
"CA7",0,0,0,0,0,0
"CA8",0,5.88295581800592,7.87260961183518,0,0,0
"CA9",0,4.57563230289349,0,0,0,0
"CAAP1",28.4993363820852,131.386013268799,133.834363401198,135.813095684517,205.470487536566,670.142887426644
"CAB39",388.627314301162,503.97321507584,578.429632532732,269.979972027404,414.659897924474,0
"CAB39L",0,13.7268969086805,36.4626129390261,8.23109670815256,26.9621906722191,0
"CAB39P1",0,0,0,0,0,0
"CABIN1",1660.73405644697,940.619269123391,635.609639187114,979.500508270155,575.968176601371,0
"CABLES1",251.312329914752,36.6050584231479,28.5900033271909,27.9857288077187,51.1351892059328,0
"CABLES2",0,82.3613814520829,46.821309796704,36.2168255158713,29.7513828107246,0
"CABP1",0,0,0.414347874307115,0,2.78919213850543,0
"CABP2",0,0,0,0,0,0
"CABP4",20.726790096062,9.8049263633432,2.9004351201498,45.2710318948391,4.18378820775814,0
"CABP5",251.312329914752,0,0,0,0,0
"CABP7",0,15.0342204237929,1.65739149722846,10.7004257205983,4.64865356417571,0
"CABS1",0,0,0,0,0,0
"CABYR",0,0,0.414347874307115,0,0,0
"CABYRP1",0,0,0,0,0,0
"CACFD1",0,86.9370137549763,154.551757116554,160.506385808975,70.6595341754708,0
"CACHD1",0,4.57563230289349,70.0247907579024,26.3395094660882,1.39459606925271,64.852537492901
"CACNA1A",2.59084876200775,5.22929406044971,0.414347874307115,8.23109670815256,0.929730712835142,0
"CACNA1B",0,1.96098527266864,1.24304362292134,0,6.508114989846,0
"CACNA1C",0,0,0.828695748614229,7.40798703733731,0.929730712835142,0
"CACNA1C-AS1",0,2.61464703022485,7.87260961183518,23.0470707828272,33.4703056620651,0
"CACNA1C-AS2",0,1.96098527266864,1.65739149722846,18.9315224287509,21.3838063952083,0
"CACNA1C-AS3",0,0,0,0,0.464865356417571,0
"CACNA1C-AS4",0,0,0,0,0,0
"CACNA1C-IT1",0,0,0,0,0,0
"CACNA1C-IT2",0,0,0,0,0,0
"CACNA1C-IT3",0,0,0,0,0,0
"CACNA1D",0,13.0732351511243,1.65739149722846,0,0.464865356417571,470.180896823532
"CACNA1E",0,1.30732351511243,0.828695748614229,7.40798703733731,0.929730712835142,0
"CACNA1F",0,5.22929406044971,4.55782661737826,5.76176769570679,2.32432678208786,0
"CACNA1G",0,0,0.828695748614229,0,0,0
"CACNA1G-AS1",0,0,0,0,0,0
"CACNA1H",0,1.30732351511243,0.828695748614229,0,0,0
"CACNA1I",0,9.8049263633432,1.65739149722846,9.05420637896782,1.85946142567028,0
"CACNA1S",0,0.653661757556213,0.414347874307115,0,0,0
"CACNA2D1",0,0,0.828695748614229,0,10.2270378411866,172.940099981069
"CACNA2D2",0,15.6878821813491,76.2400088725091,28.808838478534,5.11351892059328,43.2350249952673
"CACNA2D3",0,3.26830878778107,0.828695748614229,0,0,0
"CACNA2D3-AS1",0,0,0,0,0,0
"CACNA2D4",0,11.1122498784556,16.5739149722846,37.8630448575018,3.254057494923,0
"CACNB1",362.718826681085,7.84394109067456,4.97217449168538,0,1.39459606925271,0
"CACNB2",0,0,0,0,0.464865356417571,0
"CACNB3",0,6.53661757556213,45.9926140480897,37.8630448575018,7.90271105909871,0
"CACNB4",0,18.302529211574,27.3469597042696,20.5777417703814,10.6919031976041,0
"CACNG1",0,0,0.414347874307115,0,0,0
"CACNG2",0,0,0.414347874307115,0,0,0
"CACNG3",0,0,5.8008702402996,0,0.929730712835142,0
"CACNG4",0,0,0,0,0,0
"CACNG5",0,0,0,0,0,0
"CACNG6",0,4.57563230289349,0,0,0,0
"CACNG7",0,0,0,0,0,0
"CACNG8",0,0.653661757556213,0,0,0,0
"CACTIN",5.1816975240155,160.800792358828,243.222202218276,326.774539313657,194.778584338962,0
"CACTIN-AS1",0,1.96098527266864,0.828695748614229,9.87731604978308,0,0
"CACUL1",0,375.201848837266,300.402208872658,247.756010915392,192.919122913292,167.535721856661
"CACYBP",46.6352777161395,108.507851754331,66.7100077634455,88.8958444480477,101.805513055448,145.918209359027
"CACYBPP1",0,0,0,0,0,0
"CACYBPP2",0,0,0,0,0,0
"CACYBPP3",0,0,0,0,0,0
"CAD",49.2261264781472,530.773347135645,266.011335305168,838.748754560746,310.994923443355,1178.15443112104
"CADM1",632.167097929891,48.3709700591598,753.284435490334,1027.24086917744,1437.82854739955,1442.96895921705
"CADM2",0,0,1.65739149722846,0,2.78919213850543,0
"CADM2-AS1",0,0,0,0,0,0
"CADM2-AS2",0,0,0,0,0,0
"CADM3",0,0,0.828695748614229,0,0.464865356417571,0
"CADM3-AS1",0,0,0,0,0,0
"CADM4",0,5.22929406044971,7.45826173752806,23.8701804536424,1.85946142567028,118.896318736985
"CADPS",0,0,0.828695748614229,0,0.929730712835142,0
"CADPS2",253.903178676759,728.832859675178,902.035322366589,1421.51040149795,1186.33638957764,0
"CAGE1",0,7.84394109067456,2.9004351201498,17.2853030871204,4.18378820775814,0
"CAHM",0,7.19027933311834,5.8008702402996,13.9928644038594,8.36757641551628,0
"CALB1",0,0,0,0,0,0
"CALB2",0,0,0,0,0,0
"CALCA",0,0,0,0,0,0
"CALCB",49.2261264781472,14.3805586662367,5.8008702402996,23.8701804536424,52.064919918768,0
"CALCOCO1",1176.24533795152,554.958832165225,558.540934565991,825.578999827702,406.757186865375,372.902090584181
"CALCOCO2",756.527838506263,488.285332894491,554.397455822919,772.899980895526,321.686826640959,140.513831234619
"CALCP",0,0,0,0,0,0
"CALCR",0,0,0,0,0,0
"CALCRL",0,13.7268969086805,2.07173937153557,15.6390837454899,3.71892285134057,0
"CALD1",64.7712190501937,3.26830878778107,7.45826173752806,14.8159740746746,0.929730712835142,281.027662469238
"CALHM1",0,0,0.414347874307115,0,0.464865356417571,0
"CALHM2",0,52.9466023620533,10.773044731985,0,2.78919213850543,0
"CALHM3",0,1.96098527266864,0,0,0,0
"CALM1",2101.17834598828,1255.03057450793,715.16443105408,950.691669791621,464.400491061154,2723.80657470184
"CALM1P1",0,0,0.414347874307115,0,0,0
"CALM1P2",0,0,0,0,0,16.2131343732253
"CALM2",204.677052198612,466.714494895136,750.384000370185,243.640462561316,634.076346153567,281.027662469238
"CALM2P2",0,2.61464703022485,0,0,0,0
"CALM2P3",0,0,0,0,0,0
"CALM2P4",0,0,0,0,0,0
"CALM3",2479.44226524142,518.353773742077,417.662657301572,643.67176257753,551.795178067657,2226.60378725627
"CALML3",0,0,0,0,0,5.40437812440842
"CALML3-AS1",2.59084876200775,0,0,0,0,0
"CALML4",0,5.22929406044971,21.9604373382771,5.76176769570679,34.4000363749003,0
"CALML5",0,0.653661757556213,0,0,0,0
"CALML6",0,0.653661757556213,2.9004351201498,22.2239611120119,3.71892285134057,0
"CALN1",0,4.57563230289349,0,0,0.929730712835142,0
"CALR",4692.02710799603,9253.23583996575,2500.17507356913,8780.93396825715,6313.80127086345,3015.6429934199
"CALR3",0,0,0,0,0,0
"CALR4P",0,0,0,0,0,0
"CALU",1253.97080081175,742.559756583858,712.678343808237,1456.904117343,1018.98486126732,5.40437812440842
"CALY",0,0,0.414347874307115,0,0.929730712835142,0
"CAMK1",0,15.6878821813491,5.8008702402996,0,0.929730712835142,0
"CAMK1D",59.5895215261782,312.45032011187,724.280084288836,851.91850929379,1039.90380230611,362.093334335364
"CAMK1G",0,1.30732351511243,0,0,0,0
"CAMK2A",0,1.30732351511243,2.07173937153557,0,4.18378820775814,0
"CAMK2B",0,4.57563230289349,7.87260961183518,18.9315224287509,53.9243813444383,0
"CAMK2D",88.0888579082634,455.602245016681,112.288273937228,70.787431690112,276.594887068455,0
"CAMK2G",0,196.75218902442,109.387838817078,81.4878574107104,91.5784752142615,491.798409321166
"CAMK2N1",0,3.92197054533728,1.65739149722846,0,0.929730712835142,189.153234354295
"CAMK2N2",0,4.57563230289349,14.0878277264419,7.40798703733731,3.71892285134057,0
"CAMK4",0,75.8247638765207,2.9004351201498,0,6.97298034626357,0
"CAMKK1",15.5450925720465,94.1272930880947,48.0643534196253,86.4265154356019,133.881222648261,556.650946814067
"CAMKK2",663.257283073984,686.344845434024,291.700903512209,280.680397748002,328.659806987223,0
"CAMKMT",113.997345528341,54.9075876347219,104.8300121997,81.4878574107104,105.989301263206,0
"CAMKV",0,0,0,0,0.464865356417571,0
"CAMLG",95.8614041942867,104.585881208994,242.393506469662,183.553456591802,318.432769146036,140.513831234619
"CAMP",2007.90779055601,2334.87979799079,8.28695748614229,90.5420637896782,4.64865356417571,43.2350249952673
"CAMSAP1",458.580230875371,335.982143383894,478.986142699025,296.319481493492,383.978784400914,210.770746851928
"CAMSAP2",0,46.4099847864911,222.090460628613,192.60766297077,214.767794664918,0
"CAMSAP3",0,1.96098527266864,101.92957707955,60.0870059695137,15.8054221181974,199.961990603111
"CAMTA1",264.26657372479,49.6782935742722,65.8813120148312,56.7945672862527,66.4757459677127,183.748856229886
"CAMTA1-IT1",0,0,0.414347874307115,0,0.929730712835142,0
"CAMTA2",440.444289541317,343.826084474568,281.756554528838,362.991364829528,245.448908188478,5.40437812440842
"CAND1",518.16975240155,454.294921501568,561.027021811833,297.965700835123,685.2115353595,0
"CAND2",0,28.7611173324734,76.6543567468162,106.181147535168,7.90271105909871,0
"CANT1",310.90185144093,328.791864050775,199.301327541722,451.06409960676,163.632605458985,113.491940612577
"CANX",3111.60936317131,4622.04228767998,4640.69619223968,7259.00418691974,9155.98806000048,5285.48180567143
"CAP1",1868.00195740759,1215.81086905456,1010.59446543505,628.032678832041,624.779039025216,832.274231158896
"CAP1P2",0,5.22929406044971,1.65739149722846,7.40798703733731,2.32432678208786,0
"CAP2",0,1.30732351511243,0,0,0,0
"CAP2P1",308.311002678922,28.7611173324734,40.1917438077901,10.7004257205983,46.0216702853396,0
"CAPG",0,266.040335325379,30.2473948244194,77.3723090566341,19.9892103259556,124.300696861394
"CAPN1",1225.47146442967,742.559756583858,812.950529390559,806.647477398951,689.860188923676,1805.06229355241
"CAPN10",404.172406873209,123.542072178124,94.8856632163292,272.44930103985,98.0865902041075,0
"CAPN10-AS1",85.4980091462557,28.7611173324734,19.0600022181273,53.5021286029917,13.9459606925271,0
"CAPN11",0,1.96098527266864,0,0,0,0
"CAPN12",20.726790096062,13.7268969086805,48.8930491682395,85.6034057647867,18.5946142567028,0
"CAPN13",0,0,0.414347874307115,0,0,0
"CAPN14",0,0,20.7173937153557,0,0,0
"CAPN15",124.360740576372,612.481066830172,265.182639556553,836.2794255483,277.989483137708,1237.60259048953
"CAPN2",1883.54704997963,1616.50552643652,1408.36842476988,853.564728635421,462.541029635483,3766.85155271267
"CAPN3",0,37.9123819382604,38.9487001848688,24.6932901244577,49.2757277802625,0
"CAPN5",0,9.8049263633432,25.6895682070411,0.823109670815256,0.929730712835142,0
"CAPN6",0,0,0,9.05420637896782,0,0
"CAPN7",38.8627314301162,341.211437444343,647.211379667713,289.73460412697,522.50866061335,0
"CAPN8",0,1.96098527266864,4.97217449168538,0,1.39459606925271,0
"CAPN9",0,0,0,0,0,0
"CAPNS1",321.265246488961,843.223667247515,689.889210721346,1043.70306259375,451.849126437879,2404.94826536175
"CAPNS1P1",0,0,0,0,0,0
"CAPNS2",0,7.19027933311834,0.414347874307115,0,0,0
"CAPRIN1",1305.78777605191,935.389975062941,1545.93191903984,941.637463412653,2451.69988974627,1113.30189362813
"CAPRIN2",54.4078240021627,92.8199695729823,299.159165249737,139.928644038594,212.908333239248,0
"CAPS",0,82.3613814520829,246.95133308704,261.748875319252,154.800163687051,5.40437812440842
"CAPS2",2.59084876200775,7.84394109067456,21.1317415896628,0,13.9459606925271,0
"CAPSL",0,0,0,0,0,0
"CAPZA1",440.444289541317,741.906094826302,671.657904251833,469.172512364696,827.925199779694,1070.06686863287
"CAPZA2",303.129305154907,258.196394234704,224.990895748763,177.791688896095,331.448999125728,59.4481593684926
"CAPZA3",0,0,0,0,0,0
"CAPZB",383.445616777147,784.394109067456,308.6891663588,271.626191369035,275.200290999202,999.809953015557
"CARD10",0,1.30732351511243,0,0,0.464865356417571,0
"CARD11",178.768564578535,142.498263147254,1.65739149722846,10.7004257205983,6.97298034626357,5.40437812440842
"CARD14",0,0,0,0,0,0
"CARD16",0,91.5126460578698,58.0087024029961,16.4621934163051,30.6811135235597,0
"CARD17",0,0,0.414347874307115,0,0,0
"CARD18",0,0,0,0,0,0
"CARD19",639.939644215914,114.390807572337,67.5387035120597,30.4550578201645,29.286517454307,64.852537492901
"CARD6",0,30.0684408475858,0.828695748614229,0,62.2919577599545,0
"CARD8",471.53447468541,483.709700591598,894.57706062906,614.862924098996,655.460152548775,0
"CARD8-AS1",0,9.8049263633432,27.3469597042696,13.1697547330441,23.2432678208786,0
"CARD9",0,48.3709700591598,2.48608724584269,0,3.71892285134057,0
"CARF",62.180370288186,50.3319553318284,143.778712384569,65.8487736652205,90.6487445014264,0
"CARHSP1",0,118.312778117675,55.5226151571534,26.3395094660882,46.4865356417571,232.388259349562
